Date,TZ,City,Code,Load
12/08/2020 20:35:00,EST,N.Y.C.,61761,5928.9834
12/08/2020 20:40:00,EST,N.Y.C.,61761,5931.836
12/08/2020 20:45:00,EST,N.Y.C.,61761,5914.335
12/08/2020 20:50:00,EST,N.Y.C.,61761,5907.498
12/08/2020 20:55:00,EST,N.Y.C.,61761,5892.7695
12/08/2020 21:00:00,EST,N.Y.C.,61761,5863.527
12/08/2020 21:05:00,EST,N.Y.C.,61761,5837.986
12/08/2020 21:10:00,EST,N.Y.C.,61761,5821.957
12/08/2020 21:15:00,EST,N.Y.C.,61761,5800.299
12/08/2020 21:20:00,EST,N.Y.C.,61761,5787.771
12/08/2020 21:25:00,EST,N.Y.C.,61761,5789.832
12/08/2020 21:30:00,EST,N.Y.C.,61761,5798.7476
12/08/2020 21:35:00,EST,N.Y.C.,61761,5718.41
12/08/2020 21:40:00,EST,N.Y.C.,61761,5691.2197
12/08/2020 21:45:00,EST,N.Y.C.,61761,5681.2188
12/08/2020 21:50:00,EST,N.Y.C.,61761,5683.961
12/08/2020 21:55:00,EST,N.Y.C.,61761,5651.543
12/08/2020 22:00:00,EST,N.Y.C.,61761,5615.8867
12/08/2020 22:05:00,EST,N.Y.C.,61761,5593.4077
12/08/2020 22:10:00,EST,N.Y.C.,61761,5533.957
12/08/2020 22:15:00,EST,N.Y.C.,61761,5526.0176
12/08/2020 22:20:00,EST,N.Y.C.,61761,5493.083
12/08/2020 22:25:00,EST,N.Y.C.,61761,5469.175
12/08/2020 22:30:00,EST,N.Y.C.,61761,5466.0444
12/08/2020 22:35:00,EST,N.Y.C.,61761,5430.6836
12/08/2020 22:40:00,EST,N.Y.C.,61761,5395.6953
12/08/2020 22:45:00,EST,N.Y.C.,61761,5373.8887
12/08/2020 22:50:00,EST,N.Y.C.,61761,5306.883
12/08/2020 22:55:00,EST,N.Y.C.,61761,5317.132
12/08/2020 23:00:00,EST,N.Y.C.,61761,5253.4097
12/08/2020 23:05:00,EST,N.Y.C.,61761,5207.95
12/08/2020 23:10:00,EST,N.Y.C.,61761,5192.9697
12/08/2020 23:15:00,EST,N.Y.C.,61761,5150.673
12/08/2020 23:20:00,EST,N.Y.C.,61761,5135.8984
12/08/2020 23:25:00,EST,N.Y.C.,61761,5114.658
12/08/2020 23:30:00,EST,N.Y.C.,61761,5052.505
12/08/2020 23:35:00,EST,N.Y.C.,61761,5048.7495
12/08/2020 23:40:00,EST,N.Y.C.,61761,5024.1943
12/08/2020 23:45:00,EST,N.Y.C.,61761,5007.4395
12/08/2020 23:50:00,EST,N.Y.C.,61761,5034.5547
12/08/2020 23:55:00,EST,N.Y.C.,61761,4971.633
12/09/2020 00:00:00,EST,N.Y.C.,61761,4927.489
12/09/2020 00:05:00,EST,N.Y.C.,61761,4905.9717
12/09/2020 00:10:00,EST,N.Y.C.,61761,4878.287
12/09/2020 00:15:00,EST,N.Y.C.,61761,4867.8047
12/09/2020 00:20:00,EST,N.Y.C.,61761,4834.883
12/09/2020 00:25:00,EST,N.Y.C.,61761,4821.4834
12/09/2020 00:30:00,EST,N.Y.C.,61761,4798.7783
12/09/2020 00:35:00,EST,N.Y.C.,61761,4777.408
12/09/2020 00:40:00,EST,N.Y.C.,61761,4776.758
12/09/2020 00:45:00,EST,N.Y.C.,61761,4761.6543
12/09/2020 00:50:00,EST,N.Y.C.,61761,4727.8086
12/09/2020 00:55:00,EST,N.Y.C.,61761,4731.0605
12/09/2020 01:00:00,EST,N.Y.C.,61761,4687.682
12/09/2020 01:05:00,EST,N.Y.C.,61761,4663.369
12/09/2020 01:10:00,EST,N.Y.C.,61761,4680.4316
12/09/2020 01:15:00,EST,N.Y.C.,61761,4640.9814
12/09/2020 01:20:00,EST,N.Y.C.,61761,4644.6753
12/09/2020 01:25:00,EST,N.Y.C.,61761,4637.7363
12/09/2020 01:30:00,EST,N.Y.C.,61761,4602.3916
12/09/2020 01:35:00,EST,N.Y.C.,61761,4599.754
12/09/2020 01:40:00,EST,N.Y.C.,61761,4582.683
12/09/2020 01:45:00,EST,N.Y.C.,61761,4587.09
12/09/2020 01:50:00,EST,N.Y.C.,61761,4548.0645
12/09/2020 01:55:00,EST,N.Y.C.,61761,4532.9766
12/09/2020 02:00:00,EST,N.Y.C.,61761,4520.67
12/09/2020 02:05:00,EST,N.Y.C.,61761,4521.071
12/09/2020 02:10:00,EST,N.Y.C.,61761,4504.311
12/09/2020 02:15:00,EST,N.Y.C.,61761,4514.46
12/09/2020 02:20:00,EST,N.Y.C.,61761,4500.173
12/09/2020 02:25:00,EST,N.Y.C.,61761,4464.4453
12/09/2020 02:30:00,EST,N.Y.C.,61761,4458.1484
12/09/2020 02:35:00,EST,N.Y.C.,61761,4458.6836
12/09/2020 02:40:00,EST,N.Y.C.,61761,4465.4814
12/09/2020 02:45:00,EST,N.Y.C.,61761,4450.6694
12/09/2020 02:50:00,EST,N.Y.C.,61761,4457.9565
12/09/2020 02:55:00,EST,N.Y.C.,61761,4452.272
12/09/2020 03:00:00,EST,N.Y.C.,61761,4451.9624
12/09/2020 03:05:00,EST,N.Y.C.,61761,4422.6543
12/09/2020 03:10:00,EST,N.Y.C.,61761,4441.9253
12/09/2020 03:15:00,EST,N.Y.C.,61761,4418.7266
12/09/2020 03:20:00,EST,N.Y.C.,61761,4418.079
12/09/2020 03:25:00,EST,N.Y.C.,61761,4405.336
12/09/2020 03:30:00,EST,N.Y.C.,61761,4410.5527
12/09/2020 03:35:00,EST,N.Y.C.,61761,4418.9995
12/09/2020 03:40:00,EST,N.Y.C.,61761,4415.744
12/09/2020 03:45:00,EST,N.Y.C.,61761,4408.9385
12/09/2020 03:50:00,EST,N.Y.C.,61761,4401.4897
12/09/2020 03:55:00,EST,N.Y.C.,61761,4404.1523
12/09/2020 04:00:00,EST,N.Y.C.,61761,4420.799
12/09/2020 04:05:00,EST,N.Y.C.,61761,4400.1567
12/09/2020 04:10:00,EST,N.Y.C.,61761,4404.053
12/09/2020 04:15:00,EST,N.Y.C.,61761,4421.8057
12/09/2020 04:20:00,EST,N.Y.C.,61761,4426.5215
12/09/2020 04:25:00,EST,N.Y.C.,61761,4419.506
12/09/2020 04:30:00,EST,N.Y.C.,61761,4418.168
12/09/2020 04:35:00,EST,N.Y.C.,61761,4418.675
12/09/2020 04:40:00,EST,N.Y.C.,61761,4420.755
12/09/2020 04:45:00,EST,N.Y.C.,61761,4442.329
12/09/2020 04:50:00,EST,N.Y.C.,61761,4442.0254
12/09/2020 04:55:00,EST,N.Y.C.,61761,4437.728
12/09/2020 05:00:00,EST,N.Y.C.,61761,4475.198
12/09/2020 05:05:00,EST,N.Y.C.,61761,4467.6484
12/09/2020 05:10:00,EST,N.Y.C.,61761,4529.8984
12/09/2020 05:15:00,EST,N.Y.C.,61761,4528.0933
12/09/2020 05:20:00,EST,N.Y.C.,61761,4575.9053
12/09/2020 05:25:00,EST,N.Y.C.,61761,4556.663
12/09/2020 05:30:00,EST,N.Y.C.,61761,4578.9053
12/09/2020 05:35:00,EST,N.Y.C.,61761,4576.952
12/09/2020 05:40:00,EST,N.Y.C.,61761,4629.2437
12/09/2020 05:45:00,EST,N.Y.C.,61761,4660.666
12/09/2020 05:50:00,EST,N.Y.C.,61761,4654.061
12/09/2020 05:55:00,EST,N.Y.C.,61761,4690.9893
12/09/2020 06:00:00,EST,N.Y.C.,61761,4740.47
12/09/2020 06:05:00,EST,N.Y.C.,61761,4786.158
12/09/2020 06:10:00,EST,N.Y.C.,61761,4830.087
12/09/2020 06:15:00,EST,N.Y.C.,61761,4836.122
12/09/2020 06:20:00,EST,N.Y.C.,61761,4870.224
12/09/2020 06:25:00,EST,N.Y.C.,61761,4904.995
12/09/2020 06:30:00,EST,N.Y.C.,61761,4950.633
12/09/2020 06:35:00,EST,N.Y.C.,61761,4991.675
12/09/2020 06:40:00,EST,N.Y.C.,61761,5027.3
12/09/2020 06:45:00,EST,N.Y.C.,61761,5064.167
12/09/2020 06:50:00,EST,N.Y.C.,61761,5092.6084
12/09/2020 06:55:00,EST,N.Y.C.,61761,5109.177
12/09/2020 07:00:00,EST,N.Y.C.,61761,5160.97
12/09/2020 07:05:00,EST,N.Y.C.,61761,5181.793
12/09/2020 07:10:00,EST,N.Y.C.,61761,5221.758
12/09/2020 07:15:00,EST,N.Y.C.,61761,5293.2295
12/09/2020 07:20:00,EST,N.Y.C.,61761,5316.225
12/09/2020 07:25:00,EST,N.Y.C.,61761,5329.4263
12/09/2020 07:30:00,EST,N.Y.C.,61761,5370.478
12/09/2020 07:35:00,EST,N.Y.C.,61761,5402.835
12/09/2020 07:40:00,EST,N.Y.C.,61761,5430.8447
12/09/2020 07:45:00,EST,N.Y.C.,61761,5450.407
12/09/2020 07:50:00,EST,N.Y.C.,61761,5493.676
12/09/2020 07:55:00,EST,N.Y.C.,61761,5553.6064
12/09/2020 07:57:38,EST,N.Y.C.,61761,5539.0625
12/09/2020 07:59:08,EST,N.Y.C.,61761,5590.0176
12/09/2020 08:00:00,EST,N.Y.C.,61761,5623.604
12/09/2020 08:05:00,EST,N.Y.C.,61761,5607.7476
12/09/2020 08:10:00,EST,N.Y.C.,61761,5677.601
12/09/2020 08:15:00,EST,N.Y.C.,61761,5723.334
12/09/2020 08:20:00,EST,N.Y.C.,61761,5758.296
12/09/2020 08:25:00,EST,N.Y.C.,61761,5781.9507
12/09/2020 08:30:00,EST,N.Y.C.,61761,5788.2305
12/09/2020 08:35:00,EST,N.Y.C.,61761,5749.168
12/09/2020 08:40:00,EST,N.Y.C.,61761,5815.365
12/09/2020 08:45:00,EST,N.Y.C.,61761,5825.1113
12/09/2020 08:50:00,EST,N.Y.C.,61761,5861.3545
12/09/2020 08:55:00,EST,N.Y.C.,61761,5864.122
12/09/2020 09:00:00,EST,N.Y.C.,61761,5862.9883
12/09/2020 09:05:00,EST,N.Y.C.,61761,5878.628
12/09/2020 09:10:00,EST,N.Y.C.,61761,5904.174
12/09/2020 09:15:00,EST,N.Y.C.,61761,5945.0815
12/09/2020 09:20:00,EST,N.Y.C.,61761,5932.4453
12/09/2020 09:25:00,EST,N.Y.C.,61761,5957.5894
12/09/2020 09:30:00,EST,N.Y.C.,61761,5936.9688
12/09/2020 09:35:00,EST,N.Y.C.,61761,5976.7393
12/09/2020 09:40:00,EST,N.Y.C.,61761,5982.379
12/09/2020 09:45:00,EST,N.Y.C.,61761,5990.75
12/09/2020 09:50:00,EST,N.Y.C.,61761,6009.5713
12/09/2020 09:55:00,EST,N.Y.C.,61761,5966.0806
12/09/2020 10:00:00,EST,N.Y.C.,61761,5991.7456
12/09/2020 10:05:00,EST,N.Y.C.,61761,6005.038
12/09/2020 10:10:00,EST,N.Y.C.,61761,6011.521
12/09/2020 10:15:00,EST,N.Y.C.,61761,6042.018
12/09/2020 10:20:00,EST,N.Y.C.,61761,6054.134
12/09/2020 10:25:00,EST,N.Y.C.,61761,6073.616
12/09/2020 10:30:00,EST,N.Y.C.,61761,6037.299
12/09/2020 10:35:00,EST,N.Y.C.,61761,6027.689
12/09/2020 10:40:00,EST,N.Y.C.,61761,6043.341
12/09/2020 10:45:00,EST,N.Y.C.,61761,6047.6855
12/09/2020 10:50:00,EST,N.Y.C.,61761,6050.154
12/09/2020 10:55:00,EST,N.Y.C.,61761,6048.95
12/09/2020 11:00:00,EST,N.Y.C.,61761,6026.8804
12/09/2020 11:05:00,EST,N.Y.C.,61761,6039.1543
12/09/2020 11:10:00,EST,N.Y.C.,61761,6052.627
12/09/2020 11:15:00,EST,N.Y.C.,61761,6058.2705
12/09/2020 11:20:00,EST,N.Y.C.,61761,6105.76
12/09/2020 11:25:00,EST,N.Y.C.,61761,6138.657
12/09/2020 11:30:00,EST,N.Y.C.,61761,6096.291
12/09/2020 11:35:00,EST,N.Y.C.,61761,6097.216
12/09/2020 11:40:00,EST,N.Y.C.,61761,6104.7534
12/09/2020 11:45:00,EST,N.Y.C.,61761,6071.123
12/09/2020 11:50:00,EST,N.Y.C.,61761,6107.4062
12/09/2020 11:55:00,EST,N.Y.C.,61761,6118.703
12/09/2020 12:00:00,EST,N.Y.C.,61761,6118.4243
12/09/2020 12:05:00,EST,N.Y.C.,61761,6141.4785
12/09/2020 12:10:00,EST,N.Y.C.,61761,6161.8286
12/09/2020 12:15:00,EST,N.Y.C.,61761,6155.445
12/09/2020 12:20:00,EST,N.Y.C.,61761,6184.8584
12/09/2020 12:25:00,EST,N.Y.C.,61761,6199.207
12/09/2020 12:30:00,EST,N.Y.C.,61761,6180.669
12/09/2020 12:35:00,EST,N.Y.C.,61761,6199.5205
12/09/2020 12:40:00,EST,N.Y.C.,61761,6207.373
12/09/2020 12:45:00,EST,N.Y.C.,61761,6212.251
12/09/2020 12:50:00,EST,N.Y.C.,61761,6202.926
12/09/2020 12:55:00,EST,N.Y.C.,61761,6193.443
12/09/2020 13:00:00,EST,N.Y.C.,61761,6224.274
12/09/2020 13:05:00,EST,N.Y.C.,61761,6236.586
12/09/2020 13:10:00,EST,N.Y.C.,61761,6249.283
12/09/2020 13:15:00,EST,N.Y.C.,61761,6253.7993
12/09/2020 13:20:00,EST,N.Y.C.,61761,6244.2524
12/09/2020 13:25:00,EST,N.Y.C.,61761,6280.5234
12/09/2020 13:30:00,EST,N.Y.C.,61761,6259.546
12/09/2020 13:35:00,EST,N.Y.C.,61761,6252.2295
12/09/2020 13:40:00,EST,N.Y.C.,61761,6303.177
12/09/2020 13:45:00,EST,N.Y.C.,61761,6287.792
12/09/2020 13:50:00,EST,N.Y.C.,61761,6280.449
12/09/2020 13:55:00,EST,N.Y.C.,61761,6274.848
12/09/2020 14:00:00,EST,N.Y.C.,61761,6280.447
12/09/2020 14:05:00,EST,N.Y.C.,61761,6256.1973
12/09/2020 14:10:00,EST,N.Y.C.,61761,6266.714
12/09/2020 14:15:00,EST,N.Y.C.,61761,6268.1885
12/09/2020 14:20:00,EST,N.Y.C.,61761,6240.4536
12/09/2020 14:25:00,EST,N.Y.C.,61761,6269.3945
12/09/2020 14:30:00,EST,N.Y.C.,61761,6212.924
12/09/2020 14:35:00,EST,N.Y.C.,61761,6251.9287
12/09/2020 14:40:00,EST,N.Y.C.,61761,6236.1064
12/09/2020 14:45:00,EST,N.Y.C.,61761,6218.292
12/09/2020 14:50:00,EST,N.Y.C.,61761,6214.9575
12/09/2020 14:55:00,EST,N.Y.C.,61761,6209.749
12/09/2020 15:00:00,EST,N.Y.C.,61761,6202.9385
12/09/2020 15:05:00,EST,N.Y.C.,61761,6239.5176
12/09/2020 15:10:00,EST,N.Y.C.,61761,6237.7803
12/09/2020 15:15:00,EST,N.Y.C.,61761,6245.045
12/09/2020 15:20:00,EST,N.Y.C.,61761,6250.397
12/09/2020 15:25:00,EST,N.Y.C.,61761,6256.94
12/09/2020 15:30:00,EST,N.Y.C.,61761,6247.5396
12/09/2020 15:35:00,EST,N.Y.C.,61761,6243.1357
12/09/2020 15:40:00,EST,N.Y.C.,61761,6255.2725
12/09/2020 15:45:00,EST,N.Y.C.,61761,6278.335
12/09/2020 15:50:00,EST,N.Y.C.,61761,6295.0566
12/09/2020 15:55:00,EST,N.Y.C.,61761,6300.5923
12/09/2020 16:00:00,EST,N.Y.C.,61761,6290.7495
12/09/2020 16:05:00,EST,N.Y.C.,61761,6317.0044
12/09/2020 16:10:00,EST,N.Y.C.,61761,6317.545
12/09/2020 16:15:00,EST,N.Y.C.,61761,6297.326
12/09/2020 16:20:00,EST,N.Y.C.,61761,6360.546
12/09/2020 16:25:00,EST,N.Y.C.,61761,6344.6016
12/09/2020 16:30:00,EST,N.Y.C.,61761,6366.9316
12/09/2020 16:35:00,EST,N.Y.C.,61761,6407.365
12/09/2020 16:40:00,EST,N.Y.C.,61761,6401.9424
12/09/2020 16:45:00,EST,N.Y.C.,61761,6442.224
12/09/2020 16:50:00,EST,N.Y.C.,61761,6437.943
12/09/2020 16:55:00,EST,N.Y.C.,61761,6477.093
12/09/2020 17:00:00,EST,N.Y.C.,61761,6503.5615
12/09/2020 17:05:00,EST,N.Y.C.,61761,6471.84
12/09/2020 17:10:00,EST,N.Y.C.,61761,6494.46
12/09/2020 17:15:00,EST,N.Y.C.,61761,6487.078
12/09/2020 17:20:00,EST,N.Y.C.,61761,6478.872
12/09/2020 17:25:00,EST,N.Y.C.,61761,6513.373
12/09/2020 17:30:00,EST,N.Y.C.,61761,6503.0566
12/09/2020 17:35:00,EST,N.Y.C.,61761,6485.327
12/09/2020 17:40:00,EST,N.Y.C.,61761,6489.122
12/09/2020 17:45:00,EST,N.Y.C.,61761,6497.462
12/09/2020 17:50:00,EST,N.Y.C.,61761,6478.3975
12/09/2020 17:55:00,EST,N.Y.C.,61761,6463.6084
12/09/2020 18:00:00,EST,N.Y.C.,61761,6476.4766
12/09/2020 18:05:00,EST,N.Y.C.,61761,6437.1846
12/09/2020 18:10:00,EST,N.Y.C.,61761,6413.8174
12/09/2020 18:15:00,EST,N.Y.C.,61761,6387.635
12/09/2020 18:20:00,EST,N.Y.C.,61761,6359.9316
12/09/2020 18:25:00,EST,N.Y.C.,61761,6383.563
12/09/2020 18:30:00,EST,N.Y.C.,61761,6352.5303
12/09/2020 18:35:00,EST,N.Y.C.,61761,6331.576
12/09/2020 18:40:00,EST,N.Y.C.,61761,6353.9688
12/09/2020 18:45:00,EST,N.Y.C.,61761,6337.371
12/09/2020 18:50:00,EST,N.Y.C.,61761,6311.8633
12/09/2020 18:55:00,EST,N.Y.C.,61761,6288.1514
12/09/2020 19:00:00,EST,N.Y.C.,61761,6223.3643
12/09/2020 19:05:00,EST,N.Y.C.,61761,6202.198
12/09/2020 19:10:00,EST,N.Y.C.,61761,6237.4126
12/09/2020 19:15:00,EST,N.Y.C.,61761,6200.7227
12/09/2020 19:20:00,EST,N.Y.C.,61761,6229.38
12/09/2020 19:25:00,EST,N.Y.C.,61761,6189.6777
12/09/2020 19:30:00,EST,N.Y.C.,61761,6175.6924
12/09/2020 19:35:00,EST,N.Y.C.,61761,6152.994
12/09/2020 19:40:00,EST,N.Y.C.,61761,6125.7095
12/09/2020 19:45:00,EST,N.Y.C.,61761,6135.4766
12/09/2020 19:50:00,EST,N.Y.C.,61761,6121.419
12/09/2020 19:55:00,EST,N.Y.C.,61761,6092.203
12/09/2020 20:00:00,EST,N.Y.C.,61761,6078.035
12/09/2020 20:05:00,EST,N.Y.C.,61761,6067.964
12/09/2020 20:10:00,EST,N.Y.C.,61761,6003.034
12/09/2020 20:15:00,EST,N.Y.C.,61761,6000.5996
12/09/2020 20:20:00,EST,N.Y.C.,61761,6001.9194
12/09/2020 20:25:00,EST,N.Y.C.,61761,5981.1855
12/09/2020 20:30:00,EST,N.Y.C.,61761,5954.159
12/09/2020 20:35:00,EST,N.Y.C.,61761,5963.233
12/09/2020 20:40:00,EST,N.Y.C.,61761,5904.7583
12/09/2020 20:45:00,EST,N.Y.C.,61761,5906.7197
12/09/2020 20:50:00,EST,N.Y.C.,61761,5871.532
12/09/2020 20:55:00,EST,N.Y.C.,61761,5852.4385
12/09/2020 21:00:00,EST,N.Y.C.,61761,5817.4707
12/09/2020 21:05:00,EST,N.Y.C.,61761,5793.288
12/09/2020 21:10:00,EST,N.Y.C.,61761,5788.5547
12/09/2020 21:15:00,EST,N.Y.C.,61761,5759.1865
12/09/2020 21:20:00,EST,N.Y.C.,61761,5752.541
12/09/2020 21:25:00,EST,N.Y.C.,61761,5763.7666
12/09/2020 21:30:00,EST,N.Y.C.,61761,5719.6123
12/09/2020 21:35:00,EST,N.Y.C.,61761,5704.369
12/09/2020 21:40:00,EST,N.Y.C.,61761,5698.958
12/09/2020 21:45:00,EST,N.Y.C.,61761,5656.614
12/09/2020 21:50:00,EST,N.Y.C.,61761,5675.6978
12/09/2020 21:55:00,EST,N.Y.C.,61761,5571.6753
12/09/2020 22:00:00,EST,N.Y.C.,61761,5556.9307
12/09/2020 22:05:00,EST,N.Y.C.,61761,5520.953
12/09/2020 22:10:00,EST,N.Y.C.,61761,5476.6177
12/09/2020 22:15:00,EST,N.Y.C.,61761,5478.945
12/09/2020 22:20:00,EST,N.Y.C.,61761,5422.893
12/09/2020 22:25:00,EST,N.Y.C.,61761,5401.0864
12/09/2020 22:30:00,EST,N.Y.C.,61761,5380.1143
12/09/2020 22:35:00,EST,N.Y.C.,61761,5364.1855
12/09/2020 22:40:00,EST,N.Y.C.,61761,5291.6865
12/09/2020 22:45:00,EST,N.Y.C.,61761,5293.6104
12/09/2020 22:50:00,EST,N.Y.C.,61761,5248.2764
12/09/2020 22:55:00,EST,N.Y.C.,61761,5221.774
12/09/2020 23:00:00,EST,N.Y.C.,61761,5204.7
12/09/2020 23:05:00,EST,N.Y.C.,61761,5170.172
12/09/2020 23:10:00,EST,N.Y.C.,61761,5144.993
12/09/2020 23:15:00,EST,N.Y.C.,61761,5093.338
12/09/2020 23:20:00,EST,N.Y.C.,61761,5106.6113
12/09/2020 23:25:00,EST,N.Y.C.,61761,5072.5366
12/09/2020 23:30:00,EST,N.Y.C.,61761,5030.6396
12/09/2020 23:35:00,EST,N.Y.C.,61761,4995.4043
12/09/2020 23:40:00,EST,N.Y.C.,61761,4964.878
12/09/2020 23:45:00,EST,N.Y.C.,61761,4955.003
12/09/2020 23:50:00,EST,N.Y.C.,61761,4921.266
12/09/2020 23:55:00,EST,N.Y.C.,61761,4922.157
12/10/2020 00:00:00,EST,N.Y.C.,61761,4896.648
12/10/2020 00:05:00,EST,N.Y.C.,61761,4850.813
12/10/2020 00:10:00,EST,N.Y.C.,61761,4806.721
12/10/2020 00:15:00,EST,N.Y.C.,61761,4795.8325
12/10/2020 00:20:00,EST,N.Y.C.,61761,4808.4897
12/10/2020 00:25:00,EST,N.Y.C.,61761,4762.734
12/10/2020 00:30:00,EST,N.Y.C.,61761,4749.6064
12/10/2020 00:35:00,EST,N.Y.C.,61761,4738.988
12/10/2020 00:40:00,EST,N.Y.C.,61761,4728.797
12/10/2020 00:45:00,EST,N.Y.C.,61761,4681.5103
12/10/2020 00:50:00,EST,N.Y.C.,61761,4635.5127
12/10/2020 00:55:00,EST,N.Y.C.,61761,4638.9717
12/10/2020 01:00:00,EST,N.Y.C.,61761,4613.4497
12/10/2020 01:05:00,EST,N.Y.C.,61761,4616.772
12/10/2020 01:10:00,EST,N.Y.C.,61761,4610.681
12/10/2020 01:15:00,EST,N.Y.C.,61761,4571.936
12/10/2020 01:20:00,EST,N.Y.C.,61761,4576.8657
12/10/2020 01:25:00,EST,N.Y.C.,61761,4565.691
12/10/2020 01:30:00,EST,N.Y.C.,61761,4544.4053
12/10/2020 01:35:00,EST,N.Y.C.,61761,4547.354
12/10/2020 01:40:00,EST,N.Y.C.,61761,4522.572
12/10/2020 01:45:00,EST,N.Y.C.,61761,4495.696
12/10/2020 01:50:00,EST,N.Y.C.,61761,4502.752
12/10/2020 01:55:00,EST,N.Y.C.,61761,4491.506
12/10/2020 02:00:00,EST,N.Y.C.,61761,4468.623
12/10/2020 02:05:00,EST,N.Y.C.,61761,4447.016
12/10/2020 02:10:00,EST,N.Y.C.,61761,4444.7974
12/10/2020 02:15:00,EST,N.Y.C.,61761,4439.9497
12/10/2020 02:20:00,EST,N.Y.C.,61761,4423.745
12/10/2020 02:25:00,EST,N.Y.C.,61761,4415.575
12/10/2020 02:30:00,EST,N.Y.C.,61761,4415.8486
12/10/2020 02:35:00,EST,N.Y.C.,61761,4411.832
12/10/2020 02:40:00,EST,N.Y.C.,61761,4383.8574
12/10/2020 02:45:00,EST,N.Y.C.,61761,4396.657
12/10/2020 02:50:00,EST,N.Y.C.,61761,4372.6914
12/10/2020 02:55:00,EST,N.Y.C.,61761,4374.089
12/10/2020 03:00:00,EST,N.Y.C.,61761,4371.356
12/10/2020 03:05:00,EST,N.Y.C.,61761,4371.35
12/10/2020 03:10:00,EST,N.Y.C.,61761,4355.4004
12/10/2020 03:15:00,EST,N.Y.C.,61761,4358.3765
12/10/2020 03:20:00,EST,N.Y.C.,61761,4363.949
12/10/2020 03:25:00,EST,N.Y.C.,61761,4344.378
12/10/2020 03:30:00,EST,N.Y.C.,61761,4340.5303
12/10/2020 03:35:00,EST,N.Y.C.,61761,4339.085
12/10/2020 03:40:00,EST,N.Y.C.,61761,4342.185
12/10/2020 03:45:00,EST,N.Y.C.,61761,4320.7764
12/10/2020 03:50:00,EST,N.Y.C.,61761,4325.0386
12/10/2020 03:55:00,EST,N.Y.C.,61761,4336.2197
12/10/2020 04:00:00,EST,N.Y.C.,61761,4324.2666
12/10/2020 04:05:00,EST,N.Y.C.,61761,4342.254
12/10/2020 04:10:00,EST,N.Y.C.,61761,4341.991
12/10/2020 04:15:00,EST,N.Y.C.,61761,4331.19
12/10/2020 04:19:00,EST,N.Y.C.,61761,4341.2817
12/10/2020 04:20:00,EST,N.Y.C.,61761,4328.0894
12/10/2020 04:20:30,EST,N.Y.C.,61761,4339.753
12/10/2020 04:22:54,EST,N.Y.C.,61761,4339.8643
12/10/2020 04:24:18,EST,N.Y.C.,61761,4345.0347
12/10/2020 04:25:00,EST,N.Y.C.,61761,4340.259
12/10/2020 04:30:00,EST,N.Y.C.,61761,4337.442
12/10/2020 04:35:00,EST,N.Y.C.,61761,4361.3013
12/10/2020 04:40:00,EST,N.Y.C.,61761,4375.568
12/10/2020 04:45:00,EST,N.Y.C.,61761,4374.153
12/10/2020 04:50:00,EST,N.Y.C.,61761,4366.713
12/10/2020 04:55:00,EST,N.Y.C.,61761,4374.8613
12/10/2020 05:00:00,EST,N.Y.C.,61761,4385.13
12/10/2020 05:05:00,EST,N.Y.C.,61761,4381.514
12/10/2020 05:10:00,EST,N.Y.C.,61761,4431.9326
12/10/2020 05:15:00,EST,N.Y.C.,61761,4421.1265
12/10/2020 05:20:00,EST,N.Y.C.,61761,4490.75
12/10/2020 05:25:00,EST,N.Y.C.,61761,4461.5205
12/10/2020 05:30:00,EST,N.Y.C.,61761,4501.12
12/10/2020 05:35:00,EST,N.Y.C.,61761,4496.6016
12/10/2020 05:40:00,EST,N.Y.C.,61761,4530.512
12/10/2020 05:45:00,EST,N.Y.C.,61761,4561.921
12/10/2020 05:50:00,EST,N.Y.C.,61761,4574.0234
12/10/2020 05:55:00,EST,N.Y.C.,61761,4597.8945
12/10/2020 06:00:00,EST,N.Y.C.,61761,4658.824
12/10/2020 06:05:00,EST,N.Y.C.,61761,4700.1826
12/10/2020 06:10:00,EST,N.Y.C.,61761,4725.457
12/10/2020 06:11:18,EST,N.Y.C.,61761,4771.8374
12/10/2020 06:12:42,EST,N.Y.C.,61761,4798.7324
12/10/2020 06:15:00,EST,N.Y.C.,61761,4809.669
12/10/2020 06:20:00,EST,N.Y.C.,61761,4813.086
12/10/2020 06:25:00,EST,N.Y.C.,61761,4847.301
12/10/2020 06:30:00,EST,N.Y.C.,61761,4865.205
12/10/2020 06:35:00,EST,N.Y.C.,61761,4891.2417
12/10/2020 06:40:00,EST,N.Y.C.,61761,4921.608
12/10/2020 06:45:00,EST,N.Y.C.,61761,4967.6777
12/10/2020 06:50:00,EST,N.Y.C.,61761,5016.9023
12/10/2020 06:55:00,EST,N.Y.C.,61761,5028.2627
12/10/2020 07:00:00,EST,N.Y.C.,61761,5069.599
12/10/2020 07:05:00,EST,N.Y.C.,61761,5131.3105
12/10/2020 07:10:00,EST,N.Y.C.,61761,5152.007
12/10/2020 07:15:00,EST,N.Y.C.,61761,5230.7476
12/10/2020 07:20:00,EST,N.Y.C.,61761,5225.2637
12/10/2020 07:25:00,EST,N.Y.C.,61761,5276.032
12/10/2020 07:30:00,EST,N.Y.C.,61761,5278.7036
12/10/2020 07:35:00,EST,N.Y.C.,61761,5296.669
12/10/2020 07:40:00,EST,N.Y.C.,61761,5327.012
